"Longitude","Latitude","Day_of_Week"
-2.972834,51.32054,"Tue"
-2.569636,51.50156,"Sat"
-2.537631,51.47776,"Wed"
-2.348598,51.5047,"Fri"
-2.484427,51.34737,"Thu"
-2.509335,51.44533,"Thu"
-2.560553,51.44588,"Wed"
-2.651165,51.40946,"Mon"
-2.695032,51.50326,"Wed"
-2.76116,51.45893,"Mon"
-2.397665,51.62962,"Sat"
-2.574847,51.44057,"Sat"
-2.687681,51.49732,"Wed"
-2.580743,51.45615,"Wed"
-2.60363,51.43783,"Sun"
-2.505758,51.48103,"Tue"
-2.617815,51.60178,"Tue"
-2.595693,51.49126,"Tue"
-2.617468,51.41629,"Mon"
-2.538172,51.46133,"Sat"
-2.570498,51.46216,"Thu"
-2.601011,51.45309,"Thu"
-2.368417,51.37883,"Sat"
-2.523494,51.50449,"Tue"
-2.579595,51.45872,"Wed"
-2.373241,51.36944,"Sat"
-2.585534,51.46052,"Fri"
-2.920972,51.3593,"Fri"
-2.520022,51.47158,"Mon"
-2.606163,51.45092,"Sat"
-2.718058,51.47684,"Sat"
-2.547788,51.32894,"Fri"
-2.664943,51.49892,"Sat"
-2.456476,51.40136,"Fri"
-2.503295,51.48885,"Fri"
-2.588328,51.48525,"Thu"
-2.35753,51.53225,"Tue"
-2.516836,51.47762,"Sun"
-2.970783,51.33962,"Mon"
-2.566742,51.42507,"Mon"
-2.605186,51.49237,"Tue"
-2.571523,51.49928,"Sun"
-2.590538,51.46574,"Sat"
-2.579006,51.42693,"Sun"
-2.415756,51.54613,"Tue"
-2.382411,51.38207,"Fri"
-2.546445,51.57298,"Thu"
-2.457431,51.40199,"Wed"
-2.589003,51.45609,"Fri"
-2.442157,51.48021,"Wed"
-2.617984,51.44604,"Thu"
-2.481321,51.60006,"Sun"
-2.391931,51.39986,"Tue"
-2.585443,51.45118,"Sat"
-2.484569,51.51585,"Thu"
-2.615845,51.43461,"Sat"
-2.3669,51.49988,"Sat"
-2.554801,51.40341,"Mon"
-2.359597,51.35892,"Mon"
-2.976036,51.34699,"Fri"
-2.427379,51.28707,"Fri"
-2.490034,51.50673,"Sat"
-2.583592,51.42675,"Sat"
-2.560271,51.46393,"Thu"
-2.545369,51.51077,"Sat"
-2.616826,51.47968,"Tue"
-2.553565,51.45937,"Wed"
-2.520521,51.46227,"Mon"
-2.500012,51.44413,"Mon"
-2.608003,51.47673,"Fri"
-2.809881,51.3709,"Thu"
-2.550538,51.46384,"Mon"
-2.308526,51.33764,"Sun"
-2.488983,51.56058,"Thu"
-2.528247,51.45324,"Sat"
-2.466214,51.55726,"Sat"
-2.579445,51.46845,"Sat"
-2.982024,51.34901,"Sat"
-2.598276,51.44535,"Fri"
-2.844714,51.42446,"Fri"
-2.415326,51.53063,"Thu"
-2.902144,51.33304,"Sun"
-2.608034,51.48994,"Tue"
-2.506291,51.48366,"Tue"
-2.596446,51.45181,"Thu"
-2.588573,51.46065,"Tue"
-2.381172,51.35755,"Tue"
-2.509793,51.4774,"Fri"
-2.554539,51.41269,"Mon"
-2.548364,51.39289,"Fri"
-2.597224,51.43973,"Tue"
-2.805314,51.47409,"Thu"
-2.375895,51.50396,"Tue"
-2.533133,51.55756,"Wed"
-2.709398,51.33051,"Mon"
-2.631329,51.43914,"Fri"
-2.912803,51.35943,"Sun"
-2.976911,51.3483,"Fri"
-2.574405,51.46612,"Mon"
-2.643875,51.53422,"Fri"
-2.602639,51.45432,"Wed"
-2.573963,51.46646,"Sat"
-2.957196,51.33936,"Mon"
-2.882764,51.37705,"Sun"
-2.761525,51.4272,"Sat"
-2.541298,51.46522,"Sat"
-2.305609,51.3955,"Tue"
-2.785432,51.3534,"Wed"
-2.649427,51.49073,"Fri"
-2.970087,51.34611,"Fri"
-2.570674,51.46359,"Sat"
-2.337367,51.39835,"Sat"
-2.947709,51.34578,"Thu"
-2.652621,51.48951,"Wed"
-2.587547,51.45923,"Fri"
-2.400953,51.38606,"Mon"
-2.576768,51.50845,"Thu"
-2.635143,51.48073,"Fri"
-2.894811,51.35376,"Fri"
-2.590814,51.44921,"Sat"
-2.946775,51.34434,"Fri"
-2.562434,51.45369,"Mon"
-2.556015,51.47387,"Wed"
-2.38048,51.36061,"Wed"
-2.63408,51.41959,"Wed"
-2.563427,51.53555,"Tue"
-2.668234,51.49344,"Fri"
-2.580913,51.44693,"Fri"
-2.888172,51.32981,"Mon"
-2.575718,51.46974,"Fri"
-2.588604,51.45078,"Thu"
-2.758937,51.4889,"Sat"
-2.49283,51.43731,"Sat"
-2.590888,51.44602,"Sat"
-2.979925,51.34756,"Thu"
-2.354316,51.39112,"Sun"
-2.603184,51.44109,"Thu"
-2.542784,51.4606,"Fri"
-2.617665,51.416,"Mon"
-2.416209,51.31087,"Mon"
-2.310342,51.40666,"Wed"
-2.586716,51.49213,"Sat"
-2.364877,51.36359,"Sat"
-2.359219,51.38221,"Wed"
-2.614714,51.52505,"Tue"
-2.652422,51.48766,"Tue"
-2.552245,51.46329,"Fri"
-2.953996,51.32213,"Fri"
-2.362473,51.3811,"Mon"
-2.590303,51.46538,"Tue"
-2.360752,51.38526,"Wed"
-2.571543,51.51473,"Wed"
-2.647422,51.50375,"Fri"
-2.64834,51.43439,"Sat"
-2.350834,51.38681,"Sun"
-2.352778,51.3798,"Mon"
-2.555734,51.50643,"Tue"
-2.593228,51.45781,"Wed"
-2.531783,51.52961,"Fri"
-2.94706,51.34423,"Fri"
-2.362028,51.38482,"Thu"
-2.591315,51.45903,"Mon"
-2.547589,51.32915,"Wed"
-2.616674,51.47054,"Fri"
-2.712568,51.47656,"Wed"
-2.592671,51.44475,"Wed"
-2.352603,51.387,"Thu"
-2.564024,51.45781,"Fri"
-2.845937,51.43933,"Fri"
-2.57036,51.46381,"Thu"
-2.479627,51.41156,"Wed"
-2.572274,51.42577,"Wed"
-2.581445,51.44685,"Wed"
-2.375406,51.38127,"Wed"
-2.82488,51.31096,"Thu"
-2.56496,51.45786,"Tue"
-2.617267,51.44297,"Fri"
-2.608627,51.46195,"Thu"
-2.961403,51.34555,"Sat"
-2.583767,51.45519,"Tue"
-2.369059,51.45315,"Mon"
-2.607078,51.45048,"Sun"
-2.617313,51.48799,"Fri"
-2.351364,51.38288,"Fri"
-2.540112,51.49034,"Thu"
-2.532903,51.47737,"Thu"
-2.561449,51.42857,"Sat"
-2.535656,51.44926,"Fri"
-2.379132,51.49818,"Tue"
-2.550669,51.38736,"Mon"
-2.365013,51.3879,"Tue"
-2.538011,51.39125,"Mon"
-2.627808,51.44465,"Tue"
-2.528477,51.42702,"Mon"
-2.546317,51.47443,"Wed"
-2.588756,51.48045,"Wed"
-2.584409,51.49306,"Wed"
-2.48307,51.49678,"Thu"
-2.392335,51.36466,"Fri"
-2.603498,51.5249,"Tue"
-2.555972,51.47385,"Mon"
-2.648277,51.4777,"Fri"
-2.911185,51.35538,"Thu"
-2.935145,51.36054,"Thu"
-2.595394,51.45721,"Tue"
-2.626875,51.44065,"Fri"
-2.597355,51.49715,"Sun"
-2.888803,51.30455,"Fri"
-2.530135,51.46089,"Sat"
-2.958068,51.32264,"Wed"
-2.617344,51.42096,"Wed"
-2.860482,51.4316,"Fri"
-2.848022,51.37627,"Thu"
-2.570616,51.46358,"Thu"
-2.58906,51.45264,"Wed"
-2.516175,51.50962,"Wed"
-2.525357,51.59251,"Sat"
-2.400886,51.37346,"Sun"
-2.589395,51.48871,"Thu"
-2.57569,51.50873,"Sat"
-2.497674,51.48852,"Sun"
-2.479863,51.49864,"Mon"
-2.603876,51.45862,"Thu"
-2.40629,51.38992,"Tue"
-2.968804,51.32135,"Sun"
-2.357118,51.37993,"Mon"
-2.587039,51.43647,"Mon"
-2.619792,51.52105,"Mon"
-2.939831,51.3481,"Tue"
-2.612672,51.43082,"Mon"
-2.712446,51.48169,"Thu"
-2.520316,51.48479,"Mon"
-2.58606,51.46229,"Tue"
-2.919664,51.35134,"Wed"
-2.462449,51.45767,"Sat"
-2.625184,51.44113,"Tue"
-2.506558,51.48303,"Tue"
-2.607094,51.45822,"Tue"
-2.660903,51.5084,"Wed"
-2.687622,51.49719,"Sun"
-2.606091,51.47048,"Thu"
-2.565207,51.46966,"Thu"
-2.808834,51.33677,"Thu"
-2.696732,51.50609,"Thu"
-2.515119,51.46321,"Wed"
-2.642195,51.48652,"Fri"
-2.923737,51.33825,"Fri"
-2.430357,51.54078,"Wed"
-2.822326,51.38799,"Fri"
-2.495359,51.5646,"Mon"
-2.578228,51.45872,"Thu"
-2.530706,51.52129,"Tue"
-2.888571,51.36974,"Sat"
-2.622071,51.40687,"Sat"
-2.45499,51.40079,"Thu"
-2.497405,51.44661,"Fri"
-2.587359,51.46482,"Fri"
-2.617194,51.41625,"Thu"
-2.369241,51.45974,"Sat"
-2.579774,51.40811,"Wed"
-2.668709,51.48746,"Tue"
-2.572178,51.51593,"Thu"
-2.91046,51.36299,"Tue"
-2.654007,51.51184,"Thu"
-2.518585,51.48837,"Sat"
-2.534469,51.47822,"Sat"
-2.54502,51.51296,"Sat"
-2.671436,51.40248,"Tue"
-2.547534,51.51587,"Mon"
-2.374255,51.38107,"Thu"
-2.546109,51.4316,"Sun"
-2.956897,51.36777,"Sun"
-2.525737,51.45397,"Tue"
-2.575568,51.50813,"Wed"
-2.972788,51.34892,"Tue"
-2.552378,51.37654,"Thu"
-2.808855,51.37301,"Tue"
-2.552034,51.45775,"Tue"
-2.593594,51.40722,"Tue"
-2.975904,51.33403,"Sun"
-2.531958,51.45798,"Mon"
-2.532775,51.47745,"Wed"
-2.585144,51.42551,"Wed"
-2.896509,51.33116,"Wed"
-2.481573,51.43121,"Thu"
-2.592725,51.4334,"Thu"
-2.579614,51.42158,"Wed"
-2.944487,51.35386,"Sat"
-2.604407,51.525,"Wed"
-2.571913,51.45907,"Thu"
-2.556389,51.47384,"Mon"
-2.527973,51.47685,"Fri"
-2.553941,51.42857,"Fri"
-2.624442,51.45739,"Sat"
-2.598938,51.46959,"Mon"
-2.52987,51.4641,"Mon"
-2.530668,51.47951,"Tue"
-2.593307,51.46058,"Thu"
-2.91248,51.35113,"Tue"
-2.826863,51.37259,"Sat"
-2.96348,51.33915,"Sat"
-2.545957,51.45989,"Wed"
-2.609044,51.46301,"Tue"
-2.598233,51.40903,"Sat"
-2.585423,51.45634,"Sun"
-2.551025,51.48511,"Fri"
-2.553819,51.45182,"Sat"
-2.543672,51.46026,"Sun"
-2.317206,51.33065,"Wed"
-2.576893,51.45903,"Thu"
-2.525057,51.5226,"Tue"
-2.851475,51.42297,"Fri"
-2.34725,51.38228,"Tue"
-2.759848,51.43538,"Wed"
-2.825289,51.39049,"Thu"
-2.574703,51.42677,"Fri"
-2.67305,51.44383,"Fri"
-2.593833,51.49996,"Tue"
-2.362516,51.38477,"Wed"
-2.397776,51.45213,"Thu"
-2.95517,51.33235,"Wed"
-2.518334,51.51195,"Sat"
-2.526801,51.47142,"Fri"
-2.363427,51.35828,"Wed"
-2.485304,51.29307,"Fri"
-2.861701,51.43368,"Thu"
-2.60078,51.4399,"Thu"
-2.54631,51.43158,"Wed"
-2.526494,51.60591,"Sat"
-2.582098,51.54229,"Wed"
-2.510404,51.51927,"Wed"
-2.448339,51.29385,"Wed"
-2.523413,51.45209,"Mon"
-2.621788,51.4072,"Wed"
-2.521419,51.45136,"Tue"
-2.619314,51.46563,"Tue"
-2.597157,51.45441,"Mon"
-2.582131,51.43973,"Sat"
-2.531247,51.47485,"Sat"
-2.579785,51.42142,"Mon"
-2.585202,51.45598,"Thu"
-2.563679,51.45782,"Fri"
-2.967664,51.34287,"Sat"
-2.604395,51.52512,"Sat"
-2.576893,51.45905,"Mon"
-2.389628,51.36734,"Wed"
-2.672135,51.48537,"Sun"
-2.531277,51.47491,"Tue"
-2.600594,51.47505,"Wed"
-2.698984,51.50069,"Wed"
-2.465766,51.40449,"Mon"
-2.559429,51.45163,"Sat"
-2.585271,51.4501,"Wed"
-2.108698,51.83998,"Mon"
-2.229776,51.74792,"Sun"
-2.102895,51.84145,"Mon"
-2.242597,51.84017,"Wed"
-2.288607,51.81711,"Wed"
-2.064084,51.9148,"Fri"
-2.218155,51.69599,"Sun"
-2.09878,51.90428,"Mon"
-2.299442,51.74678,"Wed"
-2.574463,51.8263,"Wed"
-2.168908,51.85623,"Thu"
-2.070223,51.88876,"Fri"
-2.105755,51.91577,"Sat"
-2.61967,51.80036,"Sat"
-2.21936,51.85833,"Sat"
-2.236922,51.88435,"Wed"
-2.431843,51.97675,"Fri"
-2.275079,51.8231,"Sat"
-2.214024,51.88126,"Sat"
-2.360625,51.68845,"Fri"
-1.702324,51.9925,"Sat"
-2.549115,51.71546,"Sat"
-1.847808,51.88378,"Sun"
-2.276429,51.83027,"Tue"
-2.183978,51.84875,"Fri"
-2.50909,51.83503,"Sat"
-2.13465,51.89825,"Tue"
-2.324108,51.75871,"Wed"
-2.066471,51.95584,"Thu"
-2.080934,51.99519,"Fri"
-2.239019,51.85797,"Sat"
-2.197787,51.87923,"Thu"
-2.31324,51.75432,"Tue"
-2.067181,51.89558,"Sat"
-2.074167,51.90181,"Tue"
-2.405334,51.87213,"Wed"
-2.119526,52.0043,"Thu"
-2.246751,51.85133,"Sun"
-2.245219,51.83118,"Mon"
-2.238734,51.86162,"Wed"
-2.356726,51.68188,"Fri"
-1.833278,51.83698,"Fri"
-2.1995,51.87886,"Sun"
-2.19869,51.91922,"Tue"
-2.257428,51.86252,"Sat"
-2.250871,51.85855,"Sun"
-2.235134,51.59412,"Thu"
-2.205791,51.71021,"Fri"
-2.231542,51.74769,"Wed"
-2.208408,51.85432,"Sat"
-2.072209,51.94046,"Tue"
-2.278541,51.81989,"Wed"
-2.275819,51.81365,"Thu"
-2.243149,51.85365,"Tue"
-2.21008,51.86419,"Wed"
-2.082555,51.89463,"Fri"
-2.067217,51.89032,"Sat"
-2.156483,51.86578,"Sun"
-2.179354,51.87972,"Sun"
-1.724637,51.93293,"Mon"
-2.244915,51.866,"Mon"
-2.074363,51.81777,"Sat"
-1.724189,51.93252,"Thu"
-2.470701,51.95456,"Thu"
-2.37599,51.93092,"Thu"
-2.154604,51.7327,"Fri"
-2.132491,51.62814,"Fri"
-1.997448,51.74915,"Mon"
-2.342477,51.83109,"Wed"
-2.219889,51.84464,"Thu"
-2.597979,51.79304,"Thu"
-2.353526,51.72422,"Fri"
-2.160331,51.64083,"Fri"
-1.907877,51.66679,"Wed"
-2.420173,51.82784,"Fri"
-2.08861,51.90681,"Sat"
-2.50925,51.81967,"Sat"
-2.472626,51.77061,"Mon"
-2.239473,51.74378,"Mon"
-2.101031,51.89703,"Wed"
-2.050122,51.91031,"Thu"
-2.170614,51.82356,"Thu"
-1.844154,51.99513,"Fri"
-2.227844,51.85343,"Tue"
-1.648055,51.93157,"Thu"
-2.254748,51.85332,"Tue"
-1.757485,52.01552,"Mon"
-2.276246,51.83128,"Tue"
-2.098031,51.84074,"Mon"
-2.124265,51.88484,"Fri"
-2.174539,51.89693,"Fri"
-2.230709,51.89404,"Fri"
-2.135162,51.99633,"Fri"
-2.110783,51.88538,"Sat"
-2.250177,51.86961,"Fri"
-2.597829,51.80037,"Thu"
-2.238864,51.86162,"Wed"
-2.384724,51.82631,"Fri"
-2.648484,51.65459,"Mon"
-2.147279,51.92047,"Mon"
-2.003068,51.75175,"Mon"
-2.300536,51.7872,"Tue"
-2.119951,52.00524,"Thu"
-1.964405,51.95287,"Wed"
-2.213823,51.88179,"Thu"
-2.080581,51.88751,"Tue"
-2.213493,51.86434,"Wed"
-2.13054,51.89436,"Sun"
-1.993039,51.97308,"Sun"
-2.518147,51.71868,"Thu"
-2.142414,51.87631,"Fri"
-1.760627,51.9153,"Fri"
-2.489339,51.85529,"Sat"
-1.82011,51.84895,"Sat"
-2.065647,51.89943,"Thu"
-2.083558,51.89467,"Sat"
-2.264485,51.87471,"Sat"
-2.241701,51.86522,"Sat"
-1.756548,52.01619,"Sun"
-2.611809,51.76175,"Sat"
-2.121862,51.86138,"Wed"
-2.150786,51.8429,"Fri"
-2.619446,51.7957,"Sat"
-2.375628,51.69384,"Sat"
-2.618527,51.80905,"Sun"
-2.517822,51.84223,"Wed"
-2.357843,51.83631,"Thu"
-2.182357,51.84274,"Tue"
-2.097323,51.84211,"Fri"
-1.692191,51.69397,"Tue"
-1.816074,51.70265,"Wed"
-2.064909,51.91217,"Thu"
-2.055801,51.90604,"Thu"
-2.049823,51.79802,"Mon"
-2.24272,51.85214,"Mon"
-2.218375,51.69673,"Tue"
-2.184753,51.86087,"Fri"
-2.040025,51.91711,"Fri"
-2.199177,51.72676,"Fri"
-1.967487,51.71574,"Sat"
-2.069101,51.89646,"Wed"
-2.121362,51.89123,"Thu"
-2.254806,51.85332,"Fri"
-2.285234,51.79998,"Fri"
-1.822162,51.83277,"Sun"
-2.29006,51.77457,"Fri"
-2.224808,51.87056,"Tue"
-2.277526,51.83419,"Thu"
-1.962425,51.72753,"Fri"
-2.046666,51.82948,"Sat"
-2.30487,51.87943,"Wed"
-2.257974,51.85903,"Wed"
-2.275425,51.82278,"Fri"
-2.335051,51.7612,"Wed"
-2.267246,51.87493,"Wed"
-2.352799,51.8594,"Tue"
-2.421756,51.86375,"Wed"
-2.437814,51.65207,"Thu"
-2.106752,51.91318,"Thu"
-2.231654,51.8687,"Wed"
-1.773321,51.89496,"Fri"
-2.321362,51.8331,"Tue"
-2.120211,51.90646,"Sat"
-2.246716,51.73854,"Sun"
-2.242107,51.87588,"Sun"
-2.275434,51.83374,"Sun"
-2.22217,51.84222,"Tue"
-2.089941,51.82326,"Wed"
-2.301988,51.86994,"Sat"
-1.725409,51.928,"Tue"
-2.054736,51.90318,"Wed"
-2.569155,51.80124,"Wed"
-2.196738,51.86847,"Wed"
-2.415394,51.82732,"Fri"
-1.89041,51.74458,"Fri"
-2.502035,51.82842,"Sat"
-2.083612,51.90787,"Sat"
-2.080688,51.89879,"Thu"
-1.79758,51.86471,"Wed"
-1.964608,51.95402,"Sat"
-2.129937,52.03792,"Fri"
-2.068245,51.88787,"Fri"
-2.303819,51.78382,"Thu"
-2.407994,51.93332,"Thu"
-2.234346,51.87523,"Sat"
-2.519888,51.84767,"Tue"
-1.896955,51.71385,"Wed"
-2.225199,51.8703,"Tue"
-1.992038,51.70555,"Wed"
-2.241622,51.80166,"Wed"
-2.277326,51.81569,"Fri"
-2.251239,51.85678,"Wed"
-2.096049,51.8437,"Wed"
-2.248841,51.84858,"Sun"
-2.181224,51.84259,"Wed"
-1.967034,51.14166,"Fri"
-1.790073,51.56128,"Fri"
-1.773876,51.5518,"Sat"
-1.994037,51.14044,"Sun"
-1.713639,51.10137,"Mon"
-1.934909,51.1961,"Tue"
-1.784344,51.19473,"Sat"
-1.723325,51.53504,"Sat"
-2.216985,51.20162,"Sat"
-1.739124,51.60097,"Sat"
-1.74108,51.17974,"Sun"
-2.183673,51.29736,"Fri"
-2.127806,51.3642,"Tue"
-1.779575,51.56937,"Sat"
-1.780707,51.55893,"Tue"
-1.771176,51.54667,"Thu"
-1.701955,51.414,"Thu"
-2.13789,51.35475,"Fri"
-2.13906,51.28573,"Thu"
-2.009114,51.0515,"Sat"
-2.065686,51.16544,"Sat"
-1.77857,51.55951,"Sat"
-2.124403,51.47037,"Tue"
-1.938939,51.60005,"Wed"
-1.761277,51.55606,"Thu"
-1.7971,51.07941,"Fri"
-1.973341,51.48265,"Fri"
-2.200106,51.28647,"Fri"
-2.212968,51.31442,"Sat"
-2.250136,51.35243,"Sat"
-2.084028,51.51439,"Sat"
-2.184021,51.25882,"Sun"
-2.008861,51.44598,"Mon"
-1.989551,51.12575,"Mon"
-1.660014,51.37076,"Thu"
-2.180563,51.25786,"Fri"
-2.14306,51.38229,"Sun"
-1.870957,51.58715,"Wed"
-1.725577,51.5273,"Thu"
-2.212566,51.30813,"Fri"
-1.577731,51.40932,"Sun"
-1.972089,51.36361,"Thu"
-2.172877,51.32902,"Fri"
-1.979153,51.14769,"Fri"
-2.228609,51.30886,"Fri"
-2.157946,51.10595,"Mon"
-1.800867,51.06994,"Mon"
-1.730335,51.13324,"Tue"
-2.126559,51.54187,"Tue"
-1.772983,51.56323,"Tue"
-1.907809,51.19309,"Thu"
-2.257713,51.45111,"Thu"
-1.798557,51.57724,"Fri"
-1.803476,51.07055,"Fri"
-1.722188,51.53947,"Mon"
-2.178136,51.30103,"Tue"
-2.089052,51.58586,"Sun"
-1.88793,51.18773,"Thu"
-2.049832,51.1185,"Thu"
-1.780331,51.56514,"Fri"
-1.77892,51.59437,"Fri"
-1.791278,51.34821,"Sat"
-2.176479,51.2615,"Mon"
-1.849291,51.36028,"Mon"
-2.007217,51.32877,"Wed"
-1.800725,51.58305,"Wed"
-1.748126,51.55011,"Thu"
-2.082068,51.51472,"Fri"
-1.801158,51.59952,"Sat"
-1.760774,51.05911,"Wed"
-1.905322,51.58853,"Thu"
-1.904539,51.54163,"Sat"
-2.228727,51.50554,"Fri"
-1.777257,51.5536,"Thu"
-1.771236,51.19733,"Fri"
-1.791277,51.34823,"Fri"
-2.210664,51.32825,"Fri"
-1.760568,51.17645,"Mon"
-2.038217,51.1545,"Tue"
-1.778804,51.59739,"Tue"
-2.160149,51.32152,"Wed"
-2.17318,51.39046,"Wed"
-1.762057,51.57795,"Thu"
-1.737485,51.54968,"Thu"
-1.785233,51.41863,"Fri"
-2.125362,51.46323,"Sat"
-1.814782,51.17732,"Sat"
-2.212281,51.31479,"Sun"
-1.788823,51.06627,"Mon"
-2.225328,51.31259,"Tue"
-2.201828,51.21479,"Wed"
-1.994226,51.45102,"Thu"
-2.102611,51.44724,"Thu"
-1.78787,51.12182,"Mon"
-1.836699,51.37127,"Wed"
-2.120139,51.45845,"Thu"
-2.234471,51.29637,"Sat"
-2.22894,51.32925,"Sat"
-1.800565,51.07362,"Sat"
-2.185591,51.29628,"Sun"
-1.901743,51.50794,"Mon"
-1.832884,51.55866,"Thu"
-1.761345,51.56244,"Fri"
-1.893998,51.12495,"Fri"
-2.166239,51.26365,"Sat"
-1.988375,51.25783,"Sat"
-1.827042,51.07397,"Sat"
-1.737288,51.60396,"Sun"
-1.795465,51.55871,"Sun"
-1.792042,51.23305,"Mon"
-1.879249,51.16957,"Tue"
-1.976388,51.60539,"Wed"
-1.860191,51.17173,"Fri"
-2.083177,51.50616,"Sun"
-2.078197,51.52588,"Tue"
-1.861497,51.08889,"Tue"
-2.138694,51.44973,"Thu"
-1.958646,51.02597,"Thu"
-2.008996,51.32467,"Thu"
-1.857582,51.54406,"Fri"
-1.719166,51.6181,"Sat"
-1.884304,51.20149,"Mon"
-1.775892,51.16403,"Mon"
-1.727976,51.5143,"Fri"
-2.121293,51.51376,"Wed"
-1.819859,51.07477,"Wed"
-1.829628,51.08094,"Wed"
-1.794637,51.05853,"Thu"
-1.886149,51.57286,"Thu"
-2.117566,51.61113,"Thu"
-2.092448,51.18129,"Thu"
-2.070082,51.50765,"Sat"
-2.124842,51.51519,"Sat"
-1.789603,51.56297,"Sat"
-2.172132,51.4521,"Sun"
-1.755195,51.39105,"Mon"
-1.780767,51.58545,"Wed"
-2.112794,51.45683,"Wed"
-1.725606,51.52733,"Thu"
-1.885002,51.54682,"Fri"
-1.717872,51.40944,"Sun"
-1.617342,51.25586,"Sun"
-2.150757,51.32848,"Mon"
-1.79882,51.14692,"Mon"
-1.71726,51.58083,"Tue"
-1.796016,51.06954,"Wed"
-1.839384,51.30176,"Thu"
-1.949789,51.22555,"Fri"
-1.736639,51.56894,"Sat"
-2.033163,51.36377,"Sat"
-1.750393,51.57073,"Tue"
-1.796313,51.55949,"Fri"
-2.093349,51.1811,"Sat"
-1.994833,51.43546,"Fri"
-1.751327,51.57152,"Thu"
-1.824776,51.58518,"Tue"
-1.775298,51.58525,"Tue"
-1.807901,51.55496,"Tue"
-1.813949,51.29167,"Tue"
-2.205329,51.24878,"Wed"
-1.771288,51.03639,"Wed"
-2.170999,51.00089,"Wed"
-1.756788,51.11439,"Thu"
-1.775339,51.58565,"Thu"
-1.814176,51.07885,"Thu"
-1.832101,51.63407,"Thu"
-1.80743,51.07394,"Sat"
-1.801137,51.56807,"Sat"
-2.186358,51.25559,"Sun"
-1.739578,51.12377,"Tue"
-1.988118,51.14478,"Tue"
-1.833317,51.55866,"Wed"
-2.244469,51.50154,"Mon"
-1.933179,51.54985,"Thu"
-1.628369,51.1162,"Wed"
-1.822338,51.55512,"Wed"
-1.725942,51.51452,"Fri"
-1.942369,51.54796,"Sun"
-2.019289,51.09359,"Sun"
-1.609856,50.97325,"Tue"
-2.124155,51.54364,"Wed"
-1.773202,51.56842,"Wed"
-2.162995,51.42418,"Wed"
-1.843785,51.09517,"Fri"
-1.883474,51.54115,"Sat"
-1.787722,51.0731,"Sat"
-1.633441,51.40804,"Sat"
-2.135632,51.45087,"Mon"
-2.234364,51.31495,"Wed"
-1.664381,51.26471,"Wed"
-1.686434,51.42112,"Thu"
-1.862908,51.20063,"Thu"
-1.98975,51.32476,"Mon"
-2.190041,51.29377,"Sat"
-1.641289,51.23911,"Sat"
-2.267188,51.36583,"Sun"
-1.780824,51.55263,"Sun"
-1.761486,51.12605,"Sun"
-1.99971,51.28332,"Tue"
-1.766777,51.57211,"Wed"
-2.199258,51.13348,"Thu"
-1.863195,51.20067,"Fri"
-1.756823,51.10231,"Fri"
-2.121284,51.47226,"Sat"
-2.261711,51.09488,"Sat"
-2.197677,51.26183,"Fri"
-2.072982,51.46485,"Tue"
-1.747405,51.51893,"Wed"
-2.007556,51.29734,"Fri"
-1.90922,51.55913,"Sun"
-1.82885,51.11018,"Mon"
-2.194368,51.26219,"Mon"
-1.919369,51.31742,"Wed"
-1.994822,51.14688,"Thu"
-2.188738,51.24196,"Sun"
-2.11722,51.37517,"Tue"
-2.053787,51.65526,"Tue"
-2.208253,51.34729,"Wed"
-2.010712,51.42397,"Wed"
-1.76637,51.51084,"Wed"
-1.817669,51.07274,"Thu"
-1.726695,51.18093,"Thu"
-2.199221,51.30065,"Fri"
-1.747742,51.58308,"Sat"
-1.796273,51.06946,"Sun"
-1.751341,51.57155,"Tue"
-1.719693,51.15823,"Wed"
-1.787231,51.55814,"Thu"
-1.72259,51.5398,"Thu"
-1.862794,51.20065,"Sat"
-1.822228,51.50562,"Sat"
-2.16038,51.44533,"Sun"
-2.09325,51.51418,"Sun"
-2.080125,51.06248,"Sun"
-2.212592,51.31989,"Tue"
-1.877958,51.63027,"Tue"
-1.997428,51.33869,"Fri"
-1.792114,51.07082,"Sat"
-1.723747,51.52732,"Sun"
-1.616861,51.50981,"Mon"
-1.790978,51.05678,"Wed"
-2.118536,51.46189,"Wed"
-1.719679,51.56294,"Sat"
-1.731468,51.60413,"Mon"
-1.806199,51.5448,"Tue"
-1.833273,51.55866,"Wed"
-1.811698,51.6065,"Wed"
-1.761065,51.18541,"Thu"
-1.75267,51.55804,"Fri"
-1.798768,51.56206,"Fri"
-1.80511,51.07583,"Sun"
-2.162186,51.39064,"Fri"
-2.220668,51.10067,"Fri"
-1.697685,51.07957,"Sat"
-1.801843,51.28562,"Sat"
-2.18449,51.26866,"Sat"
-2.189457,51.2495,"Sun"
-1.816396,51.60158,"Wed"
-1.733345,51.57446,"Thu"
-2.088471,51.06168,"Sat"
-2.131142,51.53603,"Mon"
-1.788437,51.11967,"Tue"
-2.129791,51.27345,"Tue"
-2.137528,51.45917,"Tue"
-1.75626,51.56111,"Tue"
-1.773602,51.53432,"Wed"
-2.211447,51.30483,"Sat"
-1.78294,51.58389,"Sat"
-1.823484,51.56468,"Sun"
-1.775357,51.58508,"Mon"
-2.306123,51.3475,"Tue"
-1.788231,51.56966,"Wed"
-1.878418,51.63116,"Wed"
-1.72192,51.54081,"Thu"
